city,country,latitude,longitude,year,co2,life_expectancy,mortality_rate
Jakarta,Indonesia,-6.2088,106.8456,2010.0,445.806,68.1,23.37
Jakarta,Indonesia,-6.2088,106.8456,2010.0,445.806,68.1,22.74
Jakarta,Indonesia,-6.2088,106.8456,2010.0,445.806,68.1,23.83
Jakarta,Indonesia,-6.2088,106.8456,2010.0,445.806,68.1,24.13
Jakarta,Indonesia,-6.2088,106.8456,2010.0,445.806,68.1,26.3
Jakarta,Indonesia,-6.2088,106.8456,2010.0,445.806,68.1,30.15
Jakarta,Indonesia,-6.2088,106.8456,2010.0,445.806,68.1,4.1
Jakarta,Indonesia,-6.2088,106.8456,2010.0,445.806,68.1,5.0
Jakarta,Indonesia,-6.2088,106.8456,2010.0,445.806,68.1,55.71
Jakarta,Indonesia,-6.2088,106.8456,2010.0,445.806,68.1,6.43
Jakarta,Indonesia,-6.2088,106.8456,2010.0,445.806,68.1,5.9
Jakarta,Indonesia,-6.2088,106.8456,2010.0,445.806,68.1,63.55
Jakarta,Indonesia,-6.2088,106.8456,2010.0,445.806,68.1,6.96
Jakarta,Indonesia,-6.2088,106.8456,2010.0,445.806,68.1,72.45
Jakarta,Indonesia,-6.2088,106.8456,2010.0,445.806,68.1,9.44
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,0.48
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,1.03
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,1.66
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,22.23
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,22.14
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,22.8
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,23.25
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,25.69
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,29.54
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,3.86
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,4.62
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,5.44
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,53.33
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,6.08
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,6.41
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,61.04
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,69.79
Jakarta,Indonesia,-6.2088,106.8456,2011.0,500.725,68.3,8.94
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,0.51
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,1.1
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,1.77
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,23.16
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,22.5
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,23.78
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,24.27
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,26.32
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,30.49
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,3.86
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,4.78
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,54.81
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,6.17
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,5.63
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,63.0
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,6.63
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,72.32
Jakarta,Indonesia,-6.2088,106.8456,2012.0,515.954,68.5,9.17
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,0.53
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,1.14
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,1.83
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,22.44
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,23.54
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,24.23
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,24.79
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,26.48
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,30.93
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,3.78
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,4.7
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,54.99
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,6.13
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,5.57
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,63.55
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,6.59
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,73.31
Jakarta,Indonesia,-6.2088,106.8456,2013.0,489.055,68.7,9.18
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,0.49
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,1.04
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,1.66
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,21.37
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,22.21
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,22.93
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,23.51
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,25.43
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,3.37
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,29.93
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,4.27
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,5.02
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,51.71
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,5.53
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,5.91
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,59.93
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,69.36
Jakarta,Indonesia,-6.2088,106.8456,2014.0,487.89,68.9,8.36
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,0.5
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,1.06
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,1.7
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,21.32
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,22.38
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,23.16
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,23.77
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,25.53
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,3.33
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,30.22
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,4.23
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,4.97
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,51.77
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,5.52
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,5.86
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,60.25
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,69.97
Jakarta,Indonesia,-6.2088,106.8456,2015.0,539.149,69.1,8.42
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,1.01
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,9.82
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,102.8
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,136.6
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,20.42
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,23.93
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,28.84
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,3.23
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,3.32
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,3.71
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,5.31
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,51.35
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,5.64
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,64.22
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,79.32
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,7.74
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,7.88
Astana,Kazakhstan,51.1605,71.4704,2010.0,248.803,67.8,82.34
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,1.1
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,105.8
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,11.4
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,140.6
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,21.42
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,25.04
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,30.11
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,3.81
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,3.6
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,3.99
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,51.82
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,5.72
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,64.47
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,6.59
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,8.3
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,8.47
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,82.36
Astana,Kazakhstan,51.1605,71.4704,2011.0,238.988,68.5,81.75
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,1.08
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,103.9
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,12.37
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,138.6
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,21.24
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,24.83
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,29.89
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,4.17
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,3.63
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,3.9
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,50.06
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,5.73
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,62.27
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,7.17
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,8.12
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,8.48
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,79.71
Astana,Kazakhstan,51.1605,71.4704,2012.0,246.345,69.1,80.18
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,0.96
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,11.83
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,128.0
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,19.9
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,23.25
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,27.91
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,3.45
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,4.05
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,3.54
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,46.44
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,57.42
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,5.53
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,6.88
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,7.17
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,72.97
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,74.89
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,8.14
Astana,Kazakhstan,51.1605,71.4704,2013.0,255.165,69.5,96.53
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,0.91
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,11.88
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,119.7
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,18.98
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,22.08
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,26.47
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,3.14
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,4.14
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,3.55
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,43.11
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,5.41
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,52.93
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,6.48
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,66.95
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,6.94
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,70.68
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,7.87
Astana,Kazakhstan,51.1605,71.4704,2014.0,274.29,69.9,90.51
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,0.87
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,114.8
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,12.44
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,18.46
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,21.45
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,25.69
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,3.03
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,4.37
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,3.63
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,39.79
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,49.07
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,5.5
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,6.27
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,62.36
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,67.12
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,7.28
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,7.99
Astana,Kazakhstan,51.1605,71.4704,2015.0,278.661,72.0,86.34
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,1.3
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,106.5
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,113.2
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,145.6
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,187.0
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,3.55
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,3.63
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,41.65
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,49.09
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,4.72
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,58.88
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,6.33
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,5.67
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,61.03
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,6.64
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,7.07
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,81.04
Oulan-Bator,Mongolia,47.8864,106.9057,2010.0,13.772,66.3,8.73
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,1.43
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,108.6
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,114.7
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,148.3
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,191.9
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,3.99
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,3.69
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,42.37
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,4.91
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,50.21
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,5.64
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,60.59
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,61.52
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,6.6
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,7.3
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,7.09
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,82.16
Oulan-Bator,Mongolia,47.8864,106.9057,2011.0,21.368,67.3,8.82
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,1.42
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,103.3
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,110.3
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,142.3
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,182.7
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,3.95
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,3.55
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,40.49
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,47.99
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,4.68
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,5.31
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,57.68
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,6.21
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,59.52
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,7.22
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,6.66
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,78.97
Oulan-Bator,Mongolia,47.8864,106.9057,2012.0,35.0,67.8,8.26
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,1.34
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,102.6
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,132.5
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,170.4
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,3.26
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,37.24
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,3.7
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,4.27
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,44.32
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,4.76
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,53.43
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,55.96
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,5.64
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,6.01
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,6.75
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,74.24
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,7.5
Oulan-Bator,Mongolia,47.8864,106.9057,2013.0,43.478,68.1,97.05
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,1.28
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,123.5
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,158.4
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,3.04
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,34.54
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,3.51
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,3.94
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,4.27
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,41.15
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,5.14
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,5.44
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,49.54
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,52.56
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,6.4
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,6.83
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,69.51
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,90.5
Oulan-Bator,Mongolia,47.8864,106.9057,2014.0,29.626,68.4,95.7
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,1.29
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,121.0
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,155.1
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,2.98
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,33.86
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,3.51
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,3.84
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,3.98
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,40.29
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,48.46
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,4.99
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,5.11
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,51.65
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,6.42
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,6.47
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,68.24
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,88.79
Oulan-Bator,Mongolia,47.8864,106.9057,2015.0,23.282,68.8,93.75
Moscou,Russia,55.7558,37.6173,,,,
Séoul,South Korea,37.5665,126.978,,,,
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,0.65
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,0.88
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,1.39
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,1.37
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,12.86
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,17.94
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,2.33
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,2.18
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,24.53
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,3.07
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,2.86
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,3.66
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,4.28
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,4.63
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,5.4
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,6.15
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,7.24
Tokyo,Japan,35.6895,139.6917,2010.0,1214.798,83.0,9.25
Tokyo,Japan,35.6895,139.6917,2011.0,1264.797,82.5,0.63
Tokyo,Japan,35.6895,139.6917,2011.0,1264.797,82.5,0.88
Tokyo,Japan,35.6895,139.6917,2011.0,1264.797,82.5,1.39
Tokyo,Japan,35.6895,139.6917,2011.0,1264.797,82.5,1.32
Tokyo,Japan,35.6895,139.6917,2011.0,1264.797,82.5,12.75
Tokyo,Japan,35.6895,139.6917,2011.0,1264.797,82.5,17.69
Tokyo,Japan,35.6895,139.6917,2011.0,1264.797,82.5,2.23
